#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
     16.16 2.75508888876063e-08 1.01778770594e-09 2.48082123288967e-08 -2.3202894502687e-11 -2.4370232448766e-08 1.90102337587265e-08 -2.10332407091583e-11
     16.48 3.44224530722764e-08 -8.64132177043285e-09 3.81185205443077e-08 -1.35968782248994e-11 -2.8335318610992e-08 -4.6103651808588e-10 -7.74055694934307e-12
      16.8 4.66958592109177e-08 -1.19360063351517e-08 5.1647637912573e-08 7.46352104678526e-12 -2.53205456781887e-08 -1.06684377036403e-09 1.24031414893e-11
     17.12 5.23497981005327e-08 -4.64167027399717e-09 8.71023645499659e-08 -4.74515951738671e-11 -8.62918651685272e-09 3.02162259698559e-08 4.36304856411817e-11
     17.44 6.04406179938055e-08 -8.28521446031953e-09 3.0592233712839e-08 4.83342882727593e-11 -1.20653463984623e-08 1.58273243233632e-08 3.74568423442801e-11
     17.76 5.57482627997923e-08 -1.61899899651015e-08 -6.56064226837729e-08 1.37617066706193e-10 -2.26751173960264e-08 -1.79441852130591e-08 8.99135197667752e-12
     18.08 3.0107087375059e-08 -2.64716017746847e-08 -1.73131943348919e-07 1.32906710993499e-10 -3.51429102788e-08 -6.11220524738471e-08 -3.49806653808633e-11
      18.4 -2.6509890768941e-09 -3.68545821195906e-08 -2.6822301667413e-07 4.1888155813249e-11 -4.65076754516792e-08 -1.03266488812325e-07 -8.4224140814314e-11
     18.72 -1.29595730116327e-07 -4.18226766347981e-08 -2.72441228419737e-07 -6.0362309316514e-10 -3.42907773625555e-08 -1.15457212556411e-07 -1.26767585348463e-10
     19.04 -2.36752822371211e-07 -4.16441160386425e-08 -2.18030623587025e-07 -1.30311792563924e-09 -1.43635347706102e-08 -1.03923333728491e-07 -1.51338883203116e-10
     19.36 -3.29722634150241e-07 -3.72184880370543e-08 -1.22357139043239e-07 -1.979379551917e-09 9.99264489664081e-09 -7.5483609091949e-08 -1.57382628635412e-10
     19.68 -1.10270521804236e-07 -2.23047938936776e-08 2.22081627806825e-08 -1.69130755878203e-09 1.7805868339927e-08 -6.40406107583966e-09 -1.03572703184609e-10
        20 1.75879765149091e-07 -4.72858442002883e-09 1.64753489121629e-07 -1.03386210875037e-09 1.77560507245989e-08 6.6847505327178e-08 -2.70984218900887e-11
     20.32 1.94611847453416e-07 -5.72927785706152e-08 9.14679552625938e-08 -6.01063341746732e-11 -1.03009077855993e-07 5.47254053722601e-10 -5.12420280100089e-11
     20.64 1.84637494528041e-07 -4.86134865335569e-08 9.67087355969643e-08 -7.76706389991508e-11 -9.59574197799086e-08 -1.51403200785491e-09 -4.90201995717234e-11
     20.96 1.72337411459326e-07 -4.16763708463435e-08 9.31270181400274e-08 -8.75559889294285e-11 -8.87211498859959e-08 -3.36759823869855e-09 -4.57751596025779e-11
     21.28 1.57621564982538e-07 -3.62967283350196e-08 8.1880523790491e-08 -8.95176109592547e-11 -8.1140672922746e-08 -4.96107236771278e-09 -4.11190911175701e-11
      21.6 1.40778832597598e-07 -3.2254644945864e-08 6.45782057112099e-08 -8.41077134660358e-11 -7.32037504835291e-08 -6.25738230627547e-09 -3.50041293763825e-11
     21.92 1.22396857748486e-07 -2.93059382684044e-08 4.31523871138781e-08 -7.25148939383137e-11 -6.50171948192746e-08 -7.23380495888163e-09 -2.76579088917829e-11
     22.24 9.25142934091347e-08 -2.88954677179301e-08 -7.75788687390099e-10 -3.61326368767329e-11 -5.32308354617976e-08 -8.09660081066819e-09 -1.14394785368597e-11
